"","bibcode","year","month","months","id","zero_month","min_year","npap","diff"
"2997","NATUR",2002,1,24025,1628,FALSE,1992,11,18
"2998","A&A",1990,3,23883,1633,FALSE,1989,2,12
"2999","AJ",1990,4,23884,1633,FALSE,1989,3,1
"3000","AJ",1995,1,23941,1633,FALSE,1989,4,57
"3001","A&A",2006,10,24082,1633,FALSE,1989,5,141
"3002","AJ",2010,5,24125,1633,FALSE,1989,6,43
"3003","APJ",1991,9,23901,1634,FALSE,1991,2,8
"3004","APJ",1993,10,23926,1634,FALSE,1991,3,25
"3005","APJ",1993,12,23928,1634,FALSE,1991,4,2
"3006","APJ",1994,9,23937,1634,FALSE,1991,5,9
"3007","APJ",1995,5,23945,1634,FALSE,1991,6,8
"3008","APJ",1996,2,23954,1634,FALSE,1991,7,9
"3009","APJ",2000,8,24008,1634,FALSE,1991,8,54
"3010","MNRAS",2001,5,24017,1634,FALSE,1991,9,9
"3011","MNRAS",2002,3,24027,1634,FALSE,1991,10,10
"3012","APJ",1996,4,23956,1637,FALSE,1993,2,31
"3013","A&A",1999,1,23989,1637,FALSE,1993,3,33
"3014","A&A",2000,4,24004,1637,FALSE,1993,4,15
"3015","APJ",2002,5,24029,1637,FALSE,1993,5,25
"3016","A&A",2002,8,24032,1637,FALSE,1993,6,3
"3017","APJ",2004,1,24049,1637,FALSE,1993,7,17
"3018","A&A",2008,8,24104,1637,FALSE,1993,8,55
"3019","APJ",1997,7,23971,1639,FALSE,1996,2,8
"3020","APJ",1997,11,23975,1639,FALSE,1996,3,4
"3021","PASP",2001,7,24019,1639,FALSE,1996,4,44
"3022","A&A",2005,7,24067,1639,FALSE,1996,5,48
"3023","A&A",2005,11,24071,1639,FALSE,1996,6,4
"3024","A&A",2006,11,24083,1639,FALSE,1996,7,12
"3025","A&A",2008,10,24106,1639,FALSE,1996,8,23
"3026","NATUR",1964,8,23576,1644,FALSE,1963,2,8
"3027","SCI",1967,7,23611,1644,FALSE,1963,3,35
"3028","APJ",2013,12,24168,1647,FALSE,2006,2,90
"3029","APJ",2014,6,24174,1647,FALSE,2006,3,6
"3030","MNRAS",2015,1,24181,1647,FALSE,2006,4,7
"3031","MNRAS",2015,2,24182,1649,FALSE,2011,2,41
"3032","A&A",2012,2,24146,1656,FALSE,2009,2,29
"3033","MNRAS",2015,1,24181,1656,FALSE,2009,3,35
"3034","SCI",1962,6,23550,1672,FALSE,1962,2,4
"3035","NATUR",1967,12,23616,1672,FALSE,1962,3,66
"3036","MNRAS",2014,5,24173,1673,FALSE,2013,2,12
"3037","A&A",2011,6,24138,1674,FALSE,2010,2,12
"3038","APJ",2011,7,24139,1674,FALSE,2010,3,1
"3039","APJ",2011,8,24140,1674,FALSE,2010,4,1
"3040","A&A",2012,9,24153,1674,FALSE,2010,5,13
"3041","A&A",2013,1,24157,1674,FALSE,2010,6,4
"3042","ICAR",2002,10,24034,1678,FALSE,1975,2,332
"3043","SCI",2003,12,24048,1678,FALSE,1975,3,14
"3044","ICAR",2010,11,24131,1678,FALSE,1975,4,83
"3045","ICAR",2013,2,24158,1678,FALSE,1975,5,27
"3046","ICAR",2014,6,24174,1678,FALSE,1975,6,16
"3047","APJ",2013,12,24168,1680,FALSE,2012,2,12
"3048","MNRAS",2015,2,24182,1680,FALSE,2012,3,14
"3049","MNRAS",2015,1,24181,1681,FALSE,2013,2,18
"3050","APJ",2013,3,24159,1682,FALSE,2013,2,2
"3051","MNRAS",2014,4,24172,1682,FALSE,2013,3,13
"3052","MNRAS",2015,1,24181,1682,FALSE,2013,4,9
"3053","MNRAS",2001,7,24019,1685,FALSE,2000,2,17
"3054","A&A",2002,9,24033,1685,FALSE,2000,3,14
"3055","MNRAS",2002,10,24034,1685,FALSE,2000,4,1
"3056","MNRAS",2002,12,24036,1685,FALSE,2000,5,2
"3057","APJ",2003,6,24042,1685,FALSE,2000,6,6
"3058","APJ",2004,2,24050,1685,FALSE,2000,7,8
"3059","MNRAS",2004,6,24054,1685,FALSE,2000,8,4
"3060","APJ",2007,7,24091,1685,FALSE,2000,9,37
"3061","MNRAS",2007,9,24093,1685,FALSE,2000,10,2
"3062","APJ",2009,3,24111,1685,FALSE,2000,11,18
"3063","APJ",1997,3,23967,1686,FALSE,1994,2,31
"3064","APJ",1999,4,23992,1686,FALSE,1994,3,25
"3065","APJ",2000,1,24001,1686,FALSE,1994,4,9
"3066","APJ",2001,6,24018,1686,FALSE,1994,5,17
"3067","A&A",2002,12,24036,1686,FALSE,1994,6,18
"3068","MNRAS",2003,2,24038,1686,FALSE,1994,7,2
"3069","A&A",2003,10,24046,1686,FALSE,1994,8,8
"3070","A&A",2005,7,24067,1686,FALSE,1994,9,21
"3071","A&A",2006,4,24076,1686,FALSE,1994,10,9
"3072","A&A",2008,2,24098,1686,FALSE,1994,11,22
"3073","A&A",2009,2,24110,1686,FALSE,1994,12,12
"3074","NATUR",2011,4,24136,1686,FALSE,1994,13,26
"3075","A&A",2009,11,24119,1687,FALSE,2005,2,56
"3076","A&A",2010,2,24122,1687,FALSE,2005,3,3
"3077","A&A",2010,6,24126,1687,FALSE,2005,4,4
"3078","A&A",2010,12,24132,1687,FALSE,2005,5,6
"3079","A&A",2011,4,24136,1687,FALSE,2005,6,4
"3080","A&A",2011,11,24143,1687,FALSE,2005,7,7
"3081","A&A",2012,4,24148,1687,FALSE,2005,8,5
"3082","A&A",2014,7,24175,1687,FALSE,2005,9,27
"3083","A&A",2015,4,24184,1687,FALSE,2005,10,9
"3084","APJ",1984,12,23820,1690,FALSE,1983,2,14
"3085","APJ",1995,5,23945,1690,FALSE,1983,3,125
"3086","APJ",1998,8,23984,1690,FALSE,1983,4,39
"3087","APJ",2001,6,24018,1690,FALSE,1983,5,34
"3088","APJ",2002,9,24033,1690,FALSE,1983,6,15
"3089","MNRAS",2003,10,24046,1690,FALSE,1983,7,13
"3090","APJ",2004,6,24054,1690,FALSE,1983,8,8
"3091","APJ",2013,2,24158,1690,FALSE,1983,9,104
"3092","APJ",2012,7,24151,1701,FALSE,2010,2,21
"3093","MNRAS",2014,11,24179,1701,FALSE,2010,3,28
"3094","A&A",2009,6,24114,1703,FALSE,2007,2,22
"3095","A&A",2011,3,24135,1703,FALSE,2007,3,21
"3096","APJ",2011,4,24136,1703,FALSE,2007,4,1
"3097","MNRAS",2012,1,24145,1703,FALSE,2007,5,9
"3098","APJ",2013,8,24164,1703,FALSE,2007,6,19
"3099","NATUR",1976,7,23719,1708,FALSE,1975,2,9
"3100","SCI",1976,11,23723,1708,FALSE,1975,3,4
"3101","NATUR",1977,6,23730,1708,FALSE,1975,4,7
"3102","SCI",1979,8,23756,1708,FALSE,1975,5,26
"3103","A&A",1993,9,23925,1710,FALSE,1984,2,106
"3104","A&A",2012,2,24146,1716,FALSE,2004,2,93
"3105","A&A",2012,9,24153,1716,FALSE,2004,3,7
"3106","A&A",2012,12,24156,1716,FALSE,2004,4,3
"3107","MNRAS",2013,3,24159,1716,FALSE,2004,5,3
"3108","A&A",2014,7,24175,1716,FALSE,2004,6,16
"3109","A&A",2015,2,24182,1716,FALSE,2004,7,7
"3110","A&A",2015,3,24183,1716,FALSE,2004,8,1
"3111","A&A",2014,9,24177,1718,FALSE,2014,2,8
"3112","AJ",2008,12,24108,1720,FALSE,2006,2,31
"3113","APJ",2010,1,24121,1720,FALSE,2006,3,13
"3114","APJ",2010,4,24124,1720,FALSE,2006,4,3
"3115","APJ",2011,9,24141,1720,FALSE,2006,5,17
"3116","APJ",2013,4,24160,1720,FALSE,2006,6,19
"3117","APJ",2013,9,24165,1720,FALSE,2006,7,5
"3118","APJ",2014,1,24169,1720,FALSE,2006,8,4
"3119","NATUR",1972,6,23670,1731,FALSE,1971,2,16
"3120","A&A",2001,8,24020,1739,FALSE,2001,2,6
"3121","A&A",2002,8,24032,1739,FALSE,2001,3,12
"3122","NATUR",2002,10,24034,1739,FALSE,2001,4,2
"3123","APJ",2004,3,24051,1739,FALSE,2001,5,17
"3124","A&A",2004,12,24060,1739,FALSE,2001,6,9
"3125","A&A",2005,2,24062,1739,FALSE,2001,7,2
"3126","A&A",2008,6,24102,1739,FALSE,2001,8,40
"3127","SCI",1996,2,23954,1749,FALSE,1970,2,313
"3128","AJ",1978,9,23745,1753,FALSE,1978,2,5
"3129","APJ",1979,1,23749,1753,FALSE,1978,3,4
"3130","APJ",1995,4,23944,1755,FALSE,1993,2,24
"3131","APJ",1996,6,23958,1755,FALSE,1993,3,14
"3132","APJ",1996,11,23963,1755,FALSE,1993,4,5
"3133","MNRAS",1998,7,23983,1755,FALSE,1993,5,20
"3134","APJ",1999,7,23995,1755,FALSE,1993,6,12
"3135","A&A",2000,4,24004,1755,FALSE,1993,7,9
"3136","MNRAS",2001,3,24015,1755,FALSE,1993,8,11
"3137","MNRAS",2001,5,24017,1755,FALSE,1993,9,2
"3138","APJ",2001,6,24018,1755,FALSE,1993,10,1
"3139","MNRAS",2002,3,24027,1755,FALSE,1993,11,9
"3140","MNRAS",2002,5,24029,1755,FALSE,1993,12,2
"3141","APJ",2003,6,24042,1755,FALSE,1993,13,13
"3142","MNRAS",2004,1,24049,1755,FALSE,1993,14,7
"3143","MNRAS",2004,5,24053,1755,FALSE,1993,15,4
"3144","A&A",1995,11,23951,1760,FALSE,1993,2,34
"3145","MNRAS",1997,8,23972,1760,FALSE,1993,3,21
"3146","A&A",2000,3,24003,1760,FALSE,1993,4,31
"3147","A&A",2000,4,24004,1760,FALSE,1993,5,1
"3148","A&A",2003,7,24043,1760,FALSE,1993,6,39
"3149","A&A",2004,4,24052,1760,FALSE,1993,7,9
"3150","A&A",2006,2,24074,1760,FALSE,1993,8,22
"3151","A&A",2007,2,24086,1760,FALSE,1993,9,12
"3152","A&A",2007,11,24095,1760,FALSE,1993,10,9
"3153","APJ",2008,4,24100,1760,FALSE,1993,11,5
"3154","A&A",2008,5,24101,1760,FALSE,1993,12,1
"3155","A&A",2011,5,24137,1760,FALSE,1993,13,36
"3156","APJ",1983,10,23806,1765,FALSE,1983,2,1
"3157","APJ",1985,6,23826,1765,FALSE,1983,3,20
"3158","APJ",1987,7,23851,1765,FALSE,1983,4,25
"3159","APJ",1987,10,23854,1765,FALSE,1983,5,3
"3160","AJ",1988,2,23858,1765,FALSE,1983,6,4
"3161","PASP",1988,10,23866,1765,FALSE,1983,7,8
"3162","APJ",1989,4,23872,1765,FALSE,1983,8,6
"3163","APJ",1989,9,23877,1765,FALSE,1983,9,5
"3164","AJ",1989,11,23879,1765,FALSE,1983,10,2
"3165","AJ",1990,4,23884,1765,FALSE,1983,11,5
"3166","APJ",1990,6,23886,1765,FALSE,1983,12,2
"3167","PASP",1990,10,23890,1765,FALSE,1983,13,4
"3168","APJ",1991,12,23904,1765,FALSE,1983,14,14
"3169","APJ",1992,4,23908,1765,FALSE,1983,15,4
"3170","APJ",1993,9,23925,1765,FALSE,1983,16,17
"3171","A&A",2015,1,24181,1766,FALSE,2013,2,16
"3172","A&A",2015,5,24185,1766,FALSE,2013,3,4
"3173","PASP",1989,9,23877,1767,FALSE,1989,2,5
"3174","APJ",1993,7,23923,1767,FALSE,1989,3,46
"3175","APJ",1995,11,23951,1767,FALSE,1989,4,28
"3176","APJ",1998,8,23984,1767,FALSE,1989,5,33
"3177","A&A",2001,3,24015,1767,FALSE,1989,6,31
"3178","A&A",2007,6,24090,1767,FALSE,1989,7,75
"3179","A&A",2012,12,24156,1767,FALSE,1989,8,66
"3180","APJ",1995,1,23941,1769,FALSE,1994,2,4
"3181","MNRAS",1995,12,23952,1769,FALSE,1994,3,11
"3182","MNRAS",1996,9,23961,1769,FALSE,1994,4,9
"3183","MNRAS",1997,1,23965,1769,FALSE,1994,5,4
"3184","MNRAS",1997,12,23976,1769,FALSE,1994,6,11
"3185","MNRAS",1999,1,23989,1769,FALSE,1994,7,13
"3186","A&A",2003,2,24038,1769,FALSE,1994,8,49
"3187","MNRAS",2003,6,24042,1769,FALSE,1994,9,4
"3188","A&A",2005,10,24070,1769,FALSE,1994,10,28
"3189","MNRAS",1993,9,23925,1771,FALSE,1993,2,2
"3190","APJ",1994,2,23930,1771,FALSE,1993,3,5
"3191","MNRAS",1995,3,23943,1771,FALSE,1993,4,13
"3192","A&A",1995,8,23948,1771,FALSE,1993,5,5
"3193","APJ",1996,7,23959,1771,FALSE,1993,6,11
"3194","APJ",1997,2,23966,1771,FALSE,1993,7,7
"3195","MNRAS",1997,9,23973,1771,FALSE,1993,8,7
"3196","A&A",1998,1,23977,1771,FALSE,1993,9,4
"3197","NATUR",1998,4,23980,1771,FALSE,1993,10,3
"3198","APJ",1998,5,23981,1771,FALSE,1993,11,1
"3199","A&A",1999,12,24000,1771,FALSE,1993,12,19
"3200","MNRAS",2000,10,24010,1771,FALSE,1993,13,10
"3201","A&A",2002,1,24025,1771,FALSE,1993,14,15
"3202","A&A",2002,8,24032,1771,FALSE,1993,15,7
"3203","A&A",2002,9,24033,1771,FALSE,1993,16,1
"3204","A&A",2000,7,24007,1775,FALSE,2000,2,1
"3205","A&A",2001,10,24022,1775,FALSE,2000,3,15
"3206","A&A",2003,4,24040,1775,FALSE,2000,4,18
"3207","A&A",2003,7,24043,1775,FALSE,2000,5,3
"3208","A&A",2005,1,24061,1775,FALSE,2000,6,18
"3209","A&A",2005,10,24070,1775,FALSE,2000,7,9
"3210","A&A",2006,3,24075,1775,FALSE,2000,8,5
"3211","A&A",2006,6,24078,1775,FALSE,2000,9,3
"3212","A&A",2006,9,24081,1775,FALSE,2000,10,3
"3213","A&A",2008,8,24104,1775,FALSE,2000,11,23
"3214","A&A",2009,6,24114,1775,FALSE,2000,12,10
"3215","A&A",2009,11,24119,1775,FALSE,2000,13,5
"3216","A&A",2011,3,24135,1775,FALSE,2000,14,16
"3217","A&A",2013,1,24157,1775,FALSE,2000,15,22
"3218","A&A",2014,2,24170,1775,FALSE,2000,16,13
"3219","A&A",2007,12,24096,1777,FALSE,2005,2,32
"3220","APJ",2010,7,24127,1777,FALSE,2005,3,31
"3221","APJ",2011,11,24143,1777,FALSE,2005,4,16
"3222","APJ",2012,6,24150,1777,FALSE,2005,5,7
"3223","APJ",2014,7,24175,1777,FALSE,2005,6,25
"3224","APJ",1993,6,23922,1779,FALSE,1989,2,43
"3225","AJ",1995,7,23947,1779,FALSE,1989,3,25
"3226","AJ",2003,7,24043,1779,FALSE,1989,4,96
"3227","NATUR",1966,8,23600,1785,FALSE,1964,2,30
"3228","NATUR",1969,9,23637,1785,FALSE,1964,3,37
"3229","SCI",1970,5,23645,1785,FALSE,1964,4,8
"3230","NATUR",1970,10,23650,1785,FALSE,1964,5,5
"3231","NATUR",1971,7,23659,1785,FALSE,1964,6,9
"3232","NATUR",1971,8,23660,1785,FALSE,1964,7,1
"3233","NATUR",1968,9,23625,1788,FALSE,1967,2,12
"3234","NATUR",1971,7,23659,1788,FALSE,1967,3,34
"3235","MNRAS",2014,9,24177,1790,FALSE,2013,2,11
"3236","NATUR",1979,6,23754,1794,FALSE,1975,2,46
"3237","NATUR",1979,11,23759,1794,FALSE,1975,3,5
"3238","NATUR",1982,3,23787,1794,FALSE,1975,4,28
"3239","NATUR",1983,3,23799,1794,FALSE,1975,5,12
"3240","NATUR",1984,5,23813,1794,FALSE,1975,6,14
"3241","NATUR",1984,8,23816,1794,FALSE,1975,7,3
"3242","NATUR",1985,2,23822,1794,FALSE,1975,8,6
"3243","NATUR",1987,12,23856,1794,FALSE,1975,9,34
"3244","NATUR",1988,9,23865,1794,FALSE,1975,10,9
"3245","NATUR",1990,8,23888,1794,FALSE,1975,11,23
"3246","NATUR",1992,3,23907,1794,FALSE,1975,12,19
"3247","NATUR",1992,11,23915,1794,FALSE,1975,13,8
"3248","MNRAS",1998,7,23983,1794,FALSE,1975,14,68
"3249","MNRAS",1999,8,23996,1794,FALSE,1975,15,13
"3250","MNRAS",2015,3,24183,1795,FALSE,2014,2,6
"3251","MNRAS",2015,6,24186,1795,FALSE,2014,3,3
"3252","PASP",1994,1,23929,1802,FALSE,1990,2,37
"3253","APJ",1995,2,23942,1802,FALSE,1990,3,13
"3254","APJ",1995,10,23950,1802,FALSE,1990,4,8
"3255","APJ",1997,3,23967,1802,FALSE,1990,5,17
"3256","APJ",1997,11,23975,1802,FALSE,1990,6,8
"3257","APJ",1998,5,23981,1802,FALSE,1990,7,6
"3258","APJ",2002,2,24026,1802,FALSE,1990,8,45
"3259","APJ",2002,3,24027,1802,FALSE,1990,9,1
"3260","APJ",2002,6,24030,1802,FALSE,1990,10,3
"3261","APJ",2003,4,24040,1802,FALSE,1990,11,10
"3262","APJ",2003,11,24047,1802,FALSE,1990,12,7
"3263","APJ",2003,12,24048,1802,FALSE,1990,13,1
"3264","NATUR",2005,1,24061,1802,FALSE,1990,14,13
"3265","APJ",2007,5,24089,1802,FALSE,1990,15,28
"3266","APJ",2007,8,24092,1802,FALSE,1990,16,3
"3267","APJ",2014,12,24180,1803,FALSE,2013,2,15
"3268","ICAR",1990,4,23884,1804,FALSE,1989,2,9
"3269","ICAR",1990,8,23888,1804,FALSE,1989,3,4
"3270","ICAR",1993,4,23920,1804,FALSE,1989,4,32
"3271","ICAR",1993,10,23926,1804,FALSE,1989,5,6
"3272","ICAR",1994,2,23930,1804,FALSE,1989,6,4
"3273","APJ",2010,2,24122,1806,FALSE,2008,2,16
"3274","APJ",2010,12,24132,1806,FALSE,2008,3,10
"3275","APJ",2013,3,24159,1806,FALSE,2008,4,27
"3276","APJ",2014,2,24170,1806,FALSE,2008,5,11
"3277","NATUR",1989,8,23876,1807,FALSE,1984,2,60
"3278","NATUR",1990,8,23888,1807,FALSE,1984,3,12
"3279","NATUR",1992,7,23911,1807,FALSE,1984,4,23
"3280","PASP",2002,5,24029,1808,FALSE,2001,2,8
"3281","A&A",2004,4,24052,1808,FALSE,2001,3,23
"3282","A&A",2004,9,24057,1808,FALSE,2001,4,5
"3283","A&A",2005,8,24068,1808,FALSE,2001,5,11
"3284","APJ",2008,6,24102,1816,FALSE,2006,2,26
"3285","MNRAS",2013,10,24166,1818,FALSE,2012,2,10
"3286","MNRAS",2015,4,24184,1818,FALSE,2012,3,18
"3287","APJ",2002,4,24028,1819,FALSE,1985,2,202
"3288","A&A",2003,3,24039,1819,FALSE,1985,3,11
"3289","APJ",2005,3,24063,1819,FALSE,1985,4,24
"3290","MNRAS",2009,7,24115,1819,FALSE,1985,5,52
"3291","APJ",2011,11,24143,1819,FALSE,1985,6,28
"3292","AJ",2013,3,24159,1819,FALSE,1985,7,16
"3293","AJ",2014,4,24172,1819,FALSE,1985,8,13
"3294","APJ",2014,12,24180,1819,FALSE,1985,9,8
"3295","APJ",1994,2,23930,1828,FALSE,1989,2,52
"3296","APJ",1994,10,23938,1828,FALSE,1989,3,8
"3297","APJ",1995,12,23952,1828,FALSE,1989,4,14
"3298","APJ",1997,4,23968,1828,FALSE,1989,5,16
"3299","APJ",1997,10,23974,1828,FALSE,1989,6,6
"3300","APJ",2001,11,24023,1828,FALSE,1989,7,49
"3301","A&A",2002,12,24036,1828,FALSE,1989,8,13
"3302","A&A",2003,1,24037,1828,FALSE,1989,9,1
"3303","A&A",2004,1,24049,1828,FALSE,1989,10,12
"3304","A&A",2004,7,24055,1828,FALSE,1989,11,6
"3305","A&A",2005,5,24065,1828,FALSE,1989,12,10
"3306","A&A",1992,8,23912,1830,FALSE,1991,2,8
"3307","APJ",1970,1,23641,1834,FALSE,1968,2,14
"3308","MNRAS",1977,11,23735,1834,FALSE,1968,3,94
"3309","NATUR",1980,7,23767,1834,FALSE,1968,4,32
"3310","NATUR",1984,11,23819,1834,FALSE,1968,5,52
"3311","APJ",1987,4,23848,1834,FALSE,1968,6,29
"3312","APJ",1989,2,23870,1834,FALSE,1968,7,22
"3313","NATUR",1993,7,23923,1836,FALSE,1993,2,3
"3314","APJ",1994,5,23933,1836,FALSE,1993,3,10
"3315","APJ",1997,11,23975,1836,FALSE,1993,4,42
"3316","APJ",1999,9,23997,1836,FALSE,1993,5,22
"3317","APJ",2000,8,24008,1836,FALSE,1993,6,11
"3318","APJ",2000,10,24010,1836,FALSE,1993,7,2
"3319","APJ",2002,12,24036,1836,FALSE,1993,8,26
"3320","APJ",2004,9,24057,1836,FALSE,1993,9,21
"3321","APJ",2006,6,24078,1836,FALSE,1993,10,21
"3322","MNRAS",1989,4,23872,1841,FALSE,1987,2,27
"3323","MNRAS",1990,6,23886,1841,FALSE,1987,3,14
"3324","MNRAS",1991,12,23904,1841,FALSE,1987,4,18
"3325","MNRAS",1993,3,23919,1841,FALSE,1987,5,15
"3326","MNRAS",1993,5,23921,1841,FALSE,1987,6,2
"3327","MNRAS",1994,4,23932,1841,FALSE,1987,7,11
"3328","AJ",1995,5,23945,1841,FALSE,1987,8,13
"3329","APJ",1996,2,23954,1841,FALSE,1987,9,9
"3330","MNRAS",1999,3,23991,1841,FALSE,1987,10,37
"3331","MNRAS",2001,2,24014,1841,FALSE,1987,11,23
"3332","MNRAS",2001,12,24024,1841,FALSE,1987,12,10
"3333","NATUR",1998,1,23977,1847,FALSE,1970,2,330
"3334","NATUR",2007,11,24095,1847,FALSE,1970,3,118
"3335","A&A",2015,3,24183,1850,FALSE,1992,2,269
"3336","A&A",1994,1,23929,1851,FALSE,1992,2,16
"3337","APJ",1994,11,23939,1851,FALSE,1992,3,10
"3338","APJ",1996,2,23954,1851,FALSE,1992,4,15
"3339","APJ",1996,7,23959,1851,FALSE,1992,5,5
"3340","MNRAS",1997,5,23969,1851,FALSE,1992,6,10
"3341","MNRAS",1998,5,23981,1851,FALSE,1992,7,12
"3342","MNRAS",2000,4,24004,1851,FALSE,1992,8,23
"3343","MNRAS",2007,2,24086,1851,FALSE,1992,9,82
"3344","NATUR",2008,11,24107,1851,FALSE,1992,10,21
"3345","MNRAS",2009,2,24110,1851,FALSE,1992,11,3
"3346","MNRAS",2011,7,24139,1851,FALSE,1992,12,29
"3347","MNRAS",2014,7,24175,1851,FALSE,1992,13,36
"3348","MNRAS",2015,1,24181,1851,FALSE,1992,14,6
"3349","MNRAS",2015,7,24187,1851,FALSE,1992,15,6
"3350","MNRAS",2010,11,24131,1855,FALSE,2009,2,14
"3351","PASP",2011,12,24144,1855,FALSE,2009,3,13
"3352","MNRAS",2012,1,24145,1855,FALSE,2009,4,1
"3353","MNRAS",2012,10,24154,1855,FALSE,2009,5,9
"3354","APJ",2013,10,24166,1855,FALSE,2009,6,12
"3355","APJ",2011,7,24139,1857,FALSE,2009,2,21
"3356","APJ",2012,2,24146,1857,FALSE,2009,3,7
"3357","APJ",2012,4,24148,1857,FALSE,2009,4,2
"3358","APJ",2013,8,24164,1857,FALSE,2009,5,16
"3359","APJ",2014,12,24180,1857,FALSE,2009,6,16
"3360","NATUR",1993,7,23923,1859,FALSE,1993,2,3
"3361","APJ",1994,5,23933,1859,FALSE,1993,3,10
"3362","APJ",1997,11,23975,1859,FALSE,1993,4,42
"3363","APJ",1999,9,23997,1859,FALSE,1993,5,22
"3364","APJ",2000,8,24008,1859,FALSE,1993,6,11
"3365","APJ",2000,10,24010,1859,FALSE,1993,7,2
"3366","APJ",2002,12,24036,1859,FALSE,1993,8,26
"3367","APJ",2004,9,24057,1859,FALSE,1993,9,21
"3368","APJ",2006,6,24078,1859,FALSE,1993,10,21
"3369","MNRAS",2010,11,24131,1860,FALSE,2009,2,14
"3370","PASP",2011,12,24144,1860,FALSE,2009,3,13
"3371","MNRAS",2012,1,24145,1860,FALSE,2009,4,1
"3372","MNRAS",2012,10,24154,1860,FALSE,2009,5,9
"3373","APJ",2013,10,24166,1860,FALSE,2009,6,12
"3374","A&A",1995,4,23944,1861,FALSE,1992,2,39
"3375","MNRAS",1995,11,23951,1861,FALSE,1992,3,7
"3376","APJ",1997,5,23969,1861,FALSE,1992,4,18
"3377","MNRAS",1998,4,23980,1861,FALSE,1992,5,11
"3378","A&A",1998,5,23981,1861,FALSE,1992,6,1
"3379","A&A",2001,1,24013,1861,FALSE,1992,7,32
"3380","MNRAS",2001,11,24023,1861,FALSE,1992,8,10
"3381","APJ",2002,6,24030,1861,FALSE,1992,9,7
"3382","MNRAS",2003,4,24040,1861,FALSE,1992,10,10
"3383","MNRAS",2004,6,24054,1861,FALSE,1992,11,14
"3384","A&A",1977,3,23727,1862,FALSE,1975,2,26
"3385","A&A",1977,7,23731,1862,FALSE,1975,3,4
"3386","A&A",1977,10,23734,1862,FALSE,1975,4,3
"3387","A&A",1978,2,23738,1862,FALSE,1975,5,4
"3388","A&A",1978,4,23740,1862,FALSE,1975,6,2
"3389","A&A",1978,6,23742,1862,FALSE,1975,7,2
"3390","A&A",1980,4,23764,1862,FALSE,1975,8,22
"3391","A&A",1980,10,23770,1862,FALSE,1975,9,6
"3392","A&A",1981,3,23775,1862,FALSE,1975,10,5
"3393","A&A",1985,6,23826,1862,FALSE,1975,11,51
"3394","A&A",1985,9,23829,1862,FALSE,1975,12,3
"3395","A&A",1987,6,23850,1862,FALSE,1975,13,21
"3396","A&A",1988,9,23865,1862,FALSE,1975,14,15
"3397","APJ",2006,2,24074,1863,FALSE,2005,2,9
"3398","A&A",2008,2,24098,1863,FALSE,2005,3,24
"3399","A&A",2010,9,24129,1863,FALSE,2005,4,31
"3400","NATUR",1978,6,23742,1866,FALSE,1977,2,17
"3401","APJ",1978,8,23744,1866,FALSE,1977,3,2
"3402","APJ",1980,12,23772,1866,FALSE,1977,4,28
"3403","APJ",1984,8,23816,1866,FALSE,1977,5,44
"3404","APJ",1985,11,23831,1866,FALSE,1977,6,15
"3405","APJ",1987,4,23848,1866,FALSE,1977,7,17
"3406","APJ",1989,2,23870,1866,FALSE,1977,8,22
"3407","APJ",1991,4,23896,1866,FALSE,1977,9,26
"3408","APJ",1994,6,23934,1866,FALSE,1977,10,38
"3409","MNRAS",2013,8,24164,1868,FALSE,2013,2,7
"3410","A&A",2013,11,24167,1868,FALSE,2013,3,3
"3411","A&A",2015,3,24183,1868,FALSE,2013,4,16
"3412","AJ",2006,10,24082,1875,FALSE,2006,2,4
"3413","APJ",2007,7,24091,1875,FALSE,2006,3,9
"3414","APJ",2008,7,24103,1875,FALSE,2006,4,12
"3415","APJ",2011,5,24137,1875,FALSE,2006,5,34
"3416","APJ",2012,10,24154,1877,FALSE,2011,2,12
"3417","APJ",2013,4,24160,1877,FALSE,2011,3,6
"3418","APJ",2002,3,24027,1878,FALSE,1997,2,59
"3419","SCI",1998,4,23980,1882,FALSE,1994,2,43
"3420","SCI",2005,1,24061,1882,FALSE,1994,3,81
"3421","SCI",1971,1,23653,1884,FALSE,1962,2,97
"3422","MNRAS",2014,2,24170,1891,FALSE,2012,2,23
"3423","A&A",1997,2,23966,1892,FALSE,1995,2,15
"3424","A&A",1997,8,23972,1892,FALSE,1995,3,6
"3425","MNRAS",2002,2,24026,1892,FALSE,1995,4,54
"3426","A&A",2012,3,24147,1892,FALSE,1995,5,121
"3427","AJ",2010,2,24122,1893,FALSE,2008,2,18
"3428","MNRAS",2014,6,24174,1902,FALSE,1998,2,189
"3429","APJ",2010,1,24121,1905,FALSE,2008,2,22
"3430","APJ",2011,3,24135,1905,FALSE,2008,3,14
"3431","APJ",2013,1,24157,1905,FALSE,2008,4,22
"3432","A&A",2004,3,24051,1909,FALSE,2000,2,40
"3433","MNRAS",2007,4,24088,1912,FALSE,2005,2,19
"3434","MNRAS",2009,2,24110,1912,FALSE,2005,3,22
"3435","MNRAS",2010,3,24123,1912,FALSE,2005,4,13
"3436","MNRAS",2011,1,24133,1912,FALSE,2005,5,10
"3437","MNRAS",2011,6,24138,1912,FALSE,2005,6,5
"3438","MNRAS",2011,8,24140,1912,FALSE,2005,7,2
"3439","MNRAS",2012,3,24147,1912,FALSE,2005,8,7
